date,sala,abc,id
2020-01-26,1907,A+,258
2020-02-02,1259,A+,137
2020-02-02,1435,A+,259
2020-02-02,384,A+,314
2020-02-02,431,A+,320
2020-02-02,778,A+,258
2020-02-09,461,A+,137
2020-02-09,724,A+,259
2020-02-09,296,A+,314
2020-02-09,561,A+,320
2020-02-09,2750,A+,258
2020-02-16,736,A+,137
2020-02-16,728,A+,259
2020-02-16,172,A+,314
2020-02-16,463,A+,320
2020-02-16,1205,A+,258
2020-02-23,368,A+,137
2020-02-23,997,A+,259
2020-02-23,336,A+,314
2020-02-23,413,A+,320
2020-02-23,1978,A+,258
2020-03-01,729,A+,137
2020-03-01,721,A+,259
2020-03-01,313,A+,314
2020-03-01,526,A+,320
2020-03-01,4476,A+,258
2020-03-08,1732,A+,137
2020-03-08,2061,A+,259
2020-03-08,265,A+,314
2020-03-08,1063,A+,320
2020-03-08,1455,A+,258
2020-03-15,1681,A+,137
2020-03-15,1395,A+,259
2020-03-15,267,A+,314
2020-03-15,411,A+,320
2020-03-15,1138,A+,258
2020-03-22,819,A+,137
2020-03-22,729,A+,259
2020-03-22,131,A+,314
2020-03-22,94,A+,320
2020-03-22,301,A+,258
2020-03-29,488,A+,137
2020-03-29,1190,A+,259
2020-03-29,164,A+,314
2020-03-29,242,A+,320
2020-03-29,2273,A+,258
2020-04-05,609,A+,137
2020-04-05,569,A+,259
2020-04-05,196,A+,314
2020-04-05,251,A+,320
2020-04-05,958,A+,258
2020-04-12,32,A+,137
2020-04-12,289,A+,259
2020-04-12,206,A+,314
2020-04-12,237,A+,320
2020-04-12,2076,A+,258
2020-04-19,382,A+,137
2020-04-19,27,A+,259
2020-04-19,285,A+,314
2020-04-19,211,A+,320
2020-04-19,1868,A+,258
2020-04-26,536,A+,137
2020-04-26,802,A+,259
2020-04-26,178,A+,314
2020-04-26,219,A+,320
2020-04-26,129,A+,258
2020-05-03,738,A+,137
2020-05-03,1003,A+,259
2020-05-03,299,A+,314
2020-05-03,401,A+,320
2020-05-03,3728,A+,258
2020-05-10,324,A+,137
2020-05-10,732,A+,259
2020-05-10,299,A+,314
2020-05-10,330,A+,320
2020-05-10,1018,A+,258
2020-05-17,783,A+,137
2020-05-17,895,A+,259
2020-05-17,217,A+,314
2020-05-17,339,A+,320
2020-05-17,1060,A+,258
2020-05-24,621,A+,137
2020-05-24,625,A+,259
2020-05-24,298,A+,314
2020-05-24,399,A+,320
2020-05-24,239,A+,258
2020-05-31,894,A+,137
2020-05-31,1577,A+,259
2020-05-31,295,A+,314
2020-05-31,608,A+,320
2020-05-31,3632,A+,258
2020-06-07,147,A+,137
2020-06-07,402,A+,259
2020-06-07,313,A+,314
2020-06-07,488,A+,320
2020-06-07,2054,A+,258
2020-06-14,845,A+,137
2020-06-14,896,A+,259
2020-06-14,202,A+,314
2020-06-14,528,A+,320
2020-06-14,1161,A+,258
2020-06-21,941,A+,137
2020-06-21,889,A+,259
2020-06-21,134,A+,314
2020-06-21,399,A+,320
2020-06-21,1990,A+,258
2020-06-28,908,A+,137
2020-06-28,1261,A+,259
2020-06-28,426,A+,314
2020-06-28,467,A+,320
2020-06-28,2059,A+,258
2020-07-05,262,A+,137
2020-07-05,522,A+,259
2020-07-05,341,A+,314
2020-07-05,667,A+,320
2020-07-05,2012,A+,258
2020-07-12,1022,A+,137
2020-07-12,903,A+,259
2020-07-12,246,A+,314
2020-07-12,667,A+,320
2020-07-12,1949,A+,258
2020-07-19,929,A+,137
2020-07-19,1471,A+,259
2020-07-19,401,A+,314
2020-07-19,478,A+,320
2020-07-19,275,A+,258
2020-07-26,1450,A+,137
2020-07-26,1034,A+,259
2020-07-26,263,A+,314
2020-07-26,454,A+,320
2020-07-26,1100,A+,258
2020-08-02,819,A+,137
2020-08-02,1013,A+,259
2020-08-02,263,A+,314
2020-08-02,564,A+,320
2020-08-02,2037,A+,258
2020-08-09,496,A+,137
2020-08-09,1552,A+,259
2020-08-09,165,A+,314
2020-08-09,452,A+,320
2020-08-09,1937,A+,258
2020-08-16,18,A+,137
2020-08-16,13,A+,259
2020-08-16,323,A+,314
2020-08-16,229,A+,320
2020-08-16,75,A+,258
